model_entity_id,entity_id,chain_id,uniprot_ac
AF-0000000000002777,1,A,P0CE78
AF-0000000000002778,1,A,C0JAT9
AF-0000000000002779,1,A,C0JAT5
AF-0000000000002780,1,A,P0CE79
AF-0000000000002781,1,A,C0JAU1
AF-0000000000002782,1,A,C0JAT6
AF-0000000000002783,1,A,C0JAU2
AF-0000000000002784,1,A,C0JAT8
AF-0000000000002785,1,A,P0CE80
AF-0000000000002786,1,A,P0CE81
AF-0000000000002787,1,A,P0CE82
AF-0000000000002788,1,A,Q4VDB5
AF-0000000000002789,1,A,Q56JA9
AF-0000000000002790,1,A,C0JAS6
AF-0000000000002791,1,A,C0JAS7
AF-0000000000002792,1,A,C0JAS8
AF-0000000000002793,1,A,P14046
AF-0000000000002794,1,A,C0JAT3
AF-0000000000002795,1,A,C0JAQ5
AF-0000000000002796,1,A,P0CE83
AF-0000000000002797,1,A,C0JAQ8
AF-0000000000002798,1,A,P0CE84
AF-0000000000002799,1,A,C0JAQ9
AF-0000000000002800,1,A,B2KKV8
AF-0000000000002801,1,A,C0JAR0
AF-0000000000002802,1,A,C0JAR2
AF-0000000000002803,1,A,C0JAR3
AF-0000000000002804,1,A,C0JAR7
AF-0000000000002805,1,A,C0JAR8
AF-0000000000002806,1,A,C0JAR9
AF-0000000000002807,1,A,B2KKV6
AF-0000000000002808,1,A,C0JAS0
AF-0000000000002809,1,A,B2KKV7
AF-0000000000002810,1,A,C0JAS1
AF-0000000000002811,1,A,C0JAS2
AF-0000000000002812,1,A,C0JAS3
AF-0000000000002813,1,A,C0JAS4
AF-0000000000002814,1,A,C0JAV3
AF-0000000000002815,1,A,Q4ZFU1
AF-0000000000002816,1,A,C0JAW6
AF-0000000000002817,1,A,C0JAY1
AF-0000000000002818,1,A,C0JAV4
AF-0000000000002819,1,A,C0JAV0
AF-0000000000002820,1,A,C0JAW7
AF-0000000000002821,1,A,C0JAY4
AF-0000000000002822,1,A,C0JAV5
AF-0000000000002823,1,A,C0JAV1
AF-0000000000002824,1,A,C0JAW8
AF-0000000000002825,1,A,C0JAY5
AF-0000000000002826,1,A,C0JAV6
AF-0000000000002827,1,A,C0JAV2
AF-0000000000002828,1,A,C0JAW9
AF-0000000000002829,1,A,C0JAY8
AF-0000000000002830,1,A,C0JAX0
AF-0000000000002831,1,A,C0JAY9
AF-0000000000002832,1,A,C0JAX1
AF-0000000000002833,1,A,C0JAZ0
AF-0000000000002834,1,A,Q5YD77
AF-0000000000002835,1,A,C0JAV8
AF-0000000000002836,1,A,C0JAW4
AF-0000000000002837,1,A,C0JAY2
AF-0000000000002838,1,A,C0JAV9
AF-0000000000002839,1,A,C0JAW5
AF-0000000000002840,1,A,C0JAY3
AF-0000000000002841,1,A,C0JAW2
AF-0000000000002842,1,A,C0JAW0
AF-0000000000002843,1,A,P0C2K0
AF-0000000000002844,1,A,C0JAV7
AF-0000000000002845,1,A,C0JAW3
AF-0000000000002846,1,A,Q5YD75
AF-0000000000002847,1,A,C0JAU7
AF-0000000000002848,1,A,C0JAU8
AF-0000000000002849,1,A,C0JAU9
AF-0000000000002850,1,A,Q7Z1Y7
AF-0000000000002851,1,A,Q4ZFU2
AF-0000000000002852,1,A,C0JAU4
AF-0000000000002853,1,A,C0JAU6
AF-0000000000002854,1,A,C0JAU3
AF-0000000000002855,1,A,C0JAU5
AF-0000000000002856,1,A,C0JAX3
AF-0000000000002857,1,A,C0JAX4
AF-0000000000002858,1,A,C0JAX5
AF-0000000000002859,1,A,C0JAX7
AF-0000000000002860,1,A,C0JAX9
AF-0000000000002861,1,A,C0JAY0
AF-0000000000002862,1,A,C0JAX2
AF-0000000000002863,1,A,Q63041
AF-0000000000002864,1,A,C0JAZ1
AF-0000000000002865,1,A,C0JAZ2
AF-0000000000002866,1,A,C0JAZ3
AF-0000000000002867,1,A,C0JB03
AF-0000000000002868,1,A,C0JAZ4
AF-0000000000002869,1,A,C0JAZ5
AF-0000000000002870,1,A,C0JAZ6
AF-0000000000002871,1,A,C0JAZ7
AF-0000000000002872,1,A,C0JAZ8
AF-0000000000002873,1,A,C0JB00
AF-0000000000002874,1,A,C0JB01
AF-0000000000002875,1,A,C0JB02
AF-0000000000002876,1,A,C0JAZ9
AF-0000000000002877,1,A,K9USW8
AF-0000000000002878,1,A,C0JB04
AF-0000000000002879,1,A,Q7Z1N0
AF-0000000000002880,1,A,P0C2K2
AF-0000000000002881,1,A,P0C2L0
AF-0000000000002882,1,A,Q7M485
AF-0000000000002883,1,A,P69502
AF-0000000000002884,1,A,O64307
AF-0000000000002885,1,A,Q8LTE1
AF-0000000000002886,1,A,P09677
AF-0000000000002887,1,A,Q6QGT3
AF-0000000000002888,1,A,Q8NF67
AF-0000000000002889,1,A,Q5TYW2
AF-0000000000002890,1,A,Q5SQ80
AF-0000000000002891,1,A,Q5VUR7
AF-0000000000002892,1,A,Q4UJ75
AF-0000000000002893,1,A,A0PJZ0
AF-0000000000002894,1,A,P68709
AF-0000000000002895,1,A,Q9J548
AF-0000000000002896,1,A,C0JB07
AF-0000000000002897,1,A,C0JB08
AF-0000000000002898,1,A,Q1W695
AF-0000000000002899,1,A,C0JB05
AF-0000000000002900,1,A,C0JB06
AF-0000000000002901,1,A,P68711
AF-0000000000002902,1,A,B2KKW0
AF-0000000000002903,1,A,D4B1P2
AF-0000000000002904,1,A,D4B1Y1
AF-0000000000002905,1,A,D4B1Z7
AF-0000000000002906,1,A,Q96IX9
AF-0000000000002907,1,A,P21114
AF-0000000000002908,1,A,P29816
AF-0000000000002909,1,A,Q9J541
AF-0000000000002910,1,A,Q8JTR0
AF-0000000000002911,1,A,Q98300
AF-0000000000002912,1,A,P68548
AF-0000000000002913,1,A,P68549
AF-0000000000002914,1,A,Q9Q8W2
AF-0000000000002915,1,A,P16718
AF-0000000000002916,1,A,Q9DHJ5
AF-0000000000002917,1,A,P60672
AF-0000000000002918,1,A,P20197
AF-0000000000002919,1,A,D4B3C8
AF-0000000000002920,1,A,O46197
AF-0000000000002921,1,A,Q9U968
AF-0000000000002922,1,A,P28800
AF-0000000000002923,1,A,P08697
AF-0000000000002924,1,A,Q61247
AF-0000000000002925,1,A,P83168
AF-0000000000002926,1,A,B2Z3V8
AF-0000000000002927,1,A,P02750
AF-0000000000002928,1,A,Q9RYL9
AF-0000000000002929,1,A,Q8XE35
AF-0000000000002930,1,A,P76464
AF-0000000000002931,1,A,Q8YM40
AF-0000000000002932,1,A,Q9HVT2
AF-0000000000002933,1,A,Q8ZDJ2
AF-0000000000002934,1,A,Q7SIH1
AF-0000000000002935,1,A,P76578
AF-0000000000002936,1,A,P01023
AF-0000000000002937,1,A,Q6GQT1
AF-0000000000002938,1,A,Q9CMZ1
AF-0000000000002939,1,A,Q5R4N8
AF-0000000000002940,1,A,Q8XV02
AF-0000000000002941,1,A,P06238
AF-0000000000002942,1,A,Q92HD6
AF-0000000000002943,1,A,Q9X079
AF-0000000000002944,1,A,Q9PDX7
AF-0000000000002945,1,A,Q87E11
AF-0000000000002946,1,A,A8K2U0
AF-0000000000002947,1,A,P20737
AF-0000000000002948,1,A,P30800
AF-0000000000002949,1,A,P20738
AF-0000000000002950,1,A,P19348
AF-0000000000002951,1,A,P23541
AF-0000000000002952,1,A,D4B3I5
AF-0000000000002953,1,A,P0CK19
AF-0000000000002954,1,A,A7E2S9
AF-0000000000002955,1,A,Q9J539
AF-0000000000002956,1,A,D4B3R7
AF-0000000000002957,1,A,Q8I914
AF-0000000000002958,1,A,C0JB10
AF-0000000000002959,1,A,Q1KY80
AF-0000000000002960,1,A,C0JB11
AF-0000000000002961,1,A,C0JB09
AF-0000000000002962,1,A,E5D3Z8
AF-0000000000002963,1,A,E5D3Z9
AF-0000000000002964,1,A,O46203
AF-0000000000002965,1,A,Q1KY79
AF-0000000000002966,1,A,Q8I913
AF-0000000000002967,1,A,C0JB12
AF-0000000000002968,1,A,C0JB13
AF-0000000000002969,1,A,O46227
AF-0000000000002970,1,A,Q02084
AF-0000000000002971,1,A,Q89485
AF-0000000000002972,1,A,D4B5D3
AF-0000000000002973,1,A,Q9V3R1
AF-0000000000002974,1,A,Q80HU3
AF-0000000000002975,1,A,Q89183
AF-0000000000002976,1,A,O96570
AF-0000000000002977,1,A,P18487
AF-0000000000002978,1,A,O96566
AF-0000000000002979,1,A,Q76QZ9
AF-0000000000002980,1,A,Q572D3
AF-0000000000002981,1,A,D0NPN8
AF-0000000000002982,1,A,E2DWQ7
AF-0000000000002983,1,A,U3KPV4
AF-0000000000002984,1,A,Q3V1N9
AF-0000000000002985,1,A,A0A4Z3
AF-0000000000002986,1,A,P0C2L1
AF-0000000000002987,1,A,P21063
AF-0000000000002988,1,A,P24765
AF-0000000000002989,1,A,Q89186
AF-0000000000002990,1,A,C0JB18
AF-0000000000002991,1,A,C0JB14
AF-0000000000002992,1,A,C0JB23
AF-0000000000002993,1,A,C0JB19
AF-0000000000002994,1,A,C0JB15
AF-0000000000002995,1,A,C0JB24
AF-0000000000002996,1,A,C0JB20
AF-0000000000002997,1,A,C0JB16
AF-0000000000002998,1,A,D4AIS9
AF-0000000000002999,1,A,C0JB22
AF-0000000000003000,1,A,C0JB21
AF-0000000000003001,1,A,C0JB25
AF-0000000000003002,1,A,C0JB26
AF-0000000000003003,1,A,C0JB27
